date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:07:45	201379/201379	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Nov%202022%2008:02:14%20GMT	https://holyscientific.com/	C:/My%20Web%20Sites/https___holyscientific.com_/holyscientific.com/index.html	(from )
14:07:45	114/114	---MCZ	200	added ('OK')	text/plain	date:Tue,%2015%20Nov%202022%2008:37:44%20GMT	https://holyscientific.com/robots.txt		(from )
14:07:45	22556/22556	---M--	200	added ('OK')	image/jpeg	etag:%22635187b7-581c%22	https://holyscientific.com/wp-content/uploads/2019/10/bg-image.jpg	C:/My%20Web%20Sites/https___holyscientific.com_/holyscientific.com/wp-content/uploads/2019/10/bg-image.jpg	(from https://holyscientific.com/)
14:07:46	47500/47500	---M--	200	added ('OK')	application/font-sfnt	etag:%22635187b6-b98c%22	https://holyscientific.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/academicons.ttf?v=1.8.6	C:/My%20Web%20Sites/https___holyscientific.com_/holyscientific.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/academicons7538.ttf	(from https://holyscientific.com/)
14:07:46	6492/6492	---MCZ	200	added ('OK')	application/rss+xml	date:Mon,%2024%20Aug%202020%2021:24:17%20GMT	https://holyscientific.com/comments/feed/	C:/My%20Web%20Sites/https___holyscientific.com_/holyscientific.com/comments/feed/index.html	(from https://holyscientific.com/)
14:07:47	47576/47576	---M--	200	added ('OK')	application/font-woff	etag:%22635187b6-b9d8%22	https://holyscientific.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/academicons.woff?v=1.8.6	C:/My%20Web%20Sites/https___holyscientific.com_/holyscientific.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/academicons7538.woff	(from https://holyscientific.com/)
14:07:47	830/830	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2003%20Dec%202021%2009:47:45%20GMT	https://holyscientific.com/feed/	C:/My%20Web%20Sites/https___holyscientific.com_/holyscientific.com/feed/index.html	(from https://holyscientific.com/)
14:07:47	1680844/1680844	---M--	200	added ('OK')	text/css	etag:%22635187b6-19a5cc%22	https://holyscientific.com/wp-content/cache/min/1/e3a7299057ebfc99c69275df5fa49856.css	C:/My%20Web%20Sites/https___holyscientific.com_/holyscientific.com/wp-content/cache/min/1/e3a7299057ebfc99c69275df5fa49856.css	(from https://holyscientific.com/)
14:07:47	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22635187b6-286ac%22	https://holyscientific.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/https___holyscientific.com_/holyscientific.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.ttf	(from https://holyscientific.com/)
14:07:47	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%22635187b6-17ee8%22	https://holyscientific.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/https___holyscientific.com_/holyscientific.com/wp-content/plugins/social-icons-widget-by-wpzoom/assets/font/fontawesome-webfont3e6e.woff	(from https://holyscientific.com/)
